f1,99
f2,99
f3,97
f4,97
f5,96
f6,96
f7,94
f8,92
f9,92
f10,92
f11,92
f12,91
f13,90
f14,90
f15,89
f16,89
f17,88
f18,85
f19,84
f20,84
f21,84
f22,80
f23,80
f24,78
f25,78
f26,77
f27,77
f28,77
f29,76
f30,75
f31,75
f32,75
f33,74
f34,73
f35,73
f36,72
f37,71
f38,71
f39,70
f40,68
f41,66
f42,65
f43,64
f44,62
f45,61
f46,60
f47,57
f48,56
f49,56
f50,55
f51,55
f52,54
f53,54
f54,52
f55,50
f56,50
f57,48
f58,48
f59,47
f60,47
f61,45
f62,45
f63,45
f64,44
f65,42
f66,40
f67,40
f68,39
f69,38
f70,38
f71,38
f72,36
f73,34
f74,32
f75,30
f76,29
f77,29
f78,29
f79,28
f80,28
f81,28
f82,26
f83,25
f84,25
f85,24
f86,21
f87,18
f88,17
f89,14
f90,13
f91,12
f92,12
f93,10
f94,10
f95,9
f96,9
f97,8
f98,5
f99,4
f100,1
