f1,100
f2,100
f3,98
f4,97
f5,97
f6,96
f7,96
f8,96
f9,96
f10,93
f11,93
f12,92
f13,90
f14,90
f15,89
f16,89
f17,89
f18,89
f19,89
f20,88
f21,88
f22,87
f23,86
f24,86
f25,86
f26,85
f27,85
f28,85
f29,85
f30,83
f31,82
f32,81
f33,81
f34,81
f35,80
f36,80
f37,79
f38,79
f39,78
f40,77
f41,77
f42,76
f43,76
f44,76
f45,75
f46,75
f47,75
f48,74
f49,74
f50,73
f51,73
f52,72
f53,72
f54,72
f55,72
f56,72
f57,71
f58,70
f59,70
f60,70
f61,70
f62,70
f63,69
f64,69
f65,68
f66,68
f67,67
f68,66
f69,66
f70,65
f71,65
f72,63
f73,63
f74,63
f75,62
f76,62
f77,62
f78,62
f79,60
f80,60
f81,59
f82,59
f83,58
f84,58
f85,58
f86,57
f87,57
f88,57
f89,55
f90,55
f91,54
f92,54
f93,53
f94,53
f95,53
f96,52
f97,52
f98,51
f99,51
f100,51
f101,50
f102,50
f103,49
f104,48
f105,48
f106,47
f107,47
f108,47
f109,46
f110,44
f111,43
f112,43
f113,43
f114,42
f115,42
f116,41
f117,40
f118,40
f119,40
f120,40
f121,39
f122,39
f123,39
f124,39
f125,39
f126,38
f127,37
f128,36
f129,36
f130,36
f131,35
f132,35
f133,34
f134,34
f135,34
f136,34
f137,33
f138,33
f139,33
f140,33
f141,32
f142,32
f143,32
f144,32
f145,31
f146,30
f147,29
f148,29
f149,29
f150,29
f151,28
f152,27
f153,26
f154,25
f155,24
f156,23
f157,23
f158,22
f159,22
f160,20
f161,20
f162,20
f163,19
f164,19
f165,19
f166,18
f167,18
f168,17
f169,17
f170,17
f171,16
f172,16
f173,15
f174,15
f175,15
f176,13
f177,13
f178,13
f179,13
f180,13
f181,12
f182,12
f183,10
f184,10
f185,9
f186,9
f187,9
f188,8
f189,8
f190,7
f191,7
f192,7
f193,5
f194,4
f195,4
f196,3
f197,3
f198,1
f199,1
f200,1
