f1,100
f2,100
f3,98
f4,97
f5,95
f6,94
f7,92
f8,89
f9,87
f10,87
f11,83
f12,81
f13,81
f14,81
f15,80
f16,80
f17,78
f18,77
f19,75
f20,74
f21,74
f22,71
f23,69
f24,68
f25,67
f26,66
f27,66
f28,65
f29,64
f30,64
f31,64
f32,64
f33,64
f34,64
f35,64
f36,63
f37,58
f38,56
f39,55
f40,54
f41,52
f42,50
f43,49
f44,49
f45,46
f46,46
f47,45
f48,44
f49,43
f50,41
f51,40
f52,40
f53,37
f54,35
f55,35
f56,35
f57,34
f58,34
f59,33
f60,32
f61,32
f62,32
f63,31
f64,30
f65,29
f66,27
f67,27
f68,26
f69,25
f70,25
f71,24
f72,24
f73,23
f74,22
f75,21
f76,21
f77,19
f78,19
f79,19
f80,18
f81,18
f82,18
f83,17
f84,17
f85,15
f86,14
f87,14
f88,14
f89,11
f90,11
f91,8
f92,6
f93,6
f94,5
f95,4
f96,3
f97,2
f98,2
f99,1
f100,1
