f1,100
f2,99
f3,99
f4,99
f5,98
f6,97
f7,96
f8,95
f9,95
f10,95
f11,94
f12,93
f13,93
f14,93
f15,92
f16,92
f17,91
f18,88
f19,88
f20,88
f21,88
f22,87
f23,86
f24,86
f25,85
f26,85
f27,85
f28,85
f29,84
f30,82
f31,82
f32,81
f33,81
f34,81
f35,78
f36,78
f37,77
f38,77
f39,76
f40,76
f41,75
f42,72
f43,72
f44,72
f45,71
f46,71
f47,70
f48,68
f49,68
f50,67
f51,66
f52,64
f53,64
f54,63
f55,63
f56,63
f57,63
f58,61
f59,60
f60,60
f61,57
f62,56
f63,56
f64,55
f65,55
f66,55
f67,53
f68,53
f69,52
f70,52
f71,51
f72,51
f73,50
f74,49
f75,48
f76,48
f77,47
f78,45
f79,45
f80,43
f81,42
f82,40
f83,39
f84,38
f85,38
f86,37
f87,37
f88,37
f89,37
f90,36
f91,34
f92,34
f93,33
f94,33
f95,33
f96,32
f97,31
f98,26
f99,25
f100,21
