f1,100
f2,100
f3,100
f4,99
f5,99
f6,99
f7,99
f8,98
f9,98
f10,96
f11,96
f12,95
f13,95
f14,93
f15,92
f16,92
f17,91
f18,91
f19,90
f20,88
f21,85
f22,84
f23,84
f24,82
f25,81
f26,80
f27,80
f28,76
f29,75
f30,74
f31,73
f32,73
f33,72
f34,71
f35,71
f36,70
f37,69
f38,69
f39,68
f40,67
f41,65
f42,65
f43,65
f44,64
f45,64
f46,64
f47,64
f48,63
f49,62
f50,61
f51,61
f52,61
f53,60
f54,57
f55,57
f56,56
f57,56
f58,54
f59,52
f60,52
f61,51
f62,51
f63,51
f64,50
f65,48
f66,48
f67,48
f68,47
f69,46
f70,46
f71,46
f72,45
f73,45
f74,45
f75,44
f76,44
f77,44
f78,43
f79,43
f80,43
f81,42
f82,42
f83,41
f84,41
f85,41
f86,41
f87,39
f88,39
f89,38
f90,37
f91,36
f92,36
f93,36
f94,34
f95,34
f96,33
f97,33
f98,32
f99,32
f100,31
