f1,100
f2,100
f3,99
f4,99
f5,98
f6,98
f7,97
f8,96
f9,96
f10,94
f11,94
f12,94
f13,94
f14,93
f15,91
f16,90
f17,89
f18,87
f19,87
f20,87
f21,86
f22,84
f23,84
f24,84
f25,83
f26,82
f27,80
f28,79
f29,75
f30,75
f31,75
f32,74
f33,74
f34,73
f35,73
f36,73
f37,72
f38,71
f39,70
f40,69
f41,69
f42,69
f43,68
f44,68
f45,68
f46,67
f47,65
f48,65
f49,63
f50,63
f51,61
f52,61
f53,61
f54,61
f55,60
f56,60
f57,60
f58,60
f59,60
f60,59
f61,59
f62,58
f63,57
f64,57
f65,56
f66,56
f67,55
f68,54
f69,54
f70,54
f71,51
f72,50
f73,50
f74,49
f75,49
f76,49
f77,49
f78,48
f79,48
f80,48
f81,46
f82,46
f83,44
f84,42
f85,42
f86,41
f87,40
f88,40
f89,38
f90,37
f91,35
f92,35
f93,34
f94,34
f95,33
f96,33
f97,33
f98,33
f99,32
f100,31
