f1,99
f2,99
f3,99
f4,99
f5,99
f6,98
f7,98
f8,97
f9,96
f10,95
f11,95
f12,93
f13,92
f14,91
f15,91
f16,90
f17,90
f18,90
f19,89
f20,89
f21,89
f22,86
f23,84
f24,84
f25,84
f26,83
f27,82
f28,82
f29,80
f30,80
f31,79
f32,79
f33,78
f34,78
f35,77
f36,77
f37,77
f38,76
f39,76
f40,76
f41,76
f42,74
f43,74
f44,74
f45,72
f46,72
f47,71
f48,71
f49,71
f50,71
f51,70
f52,70
f53,70
f54,69
f55,69
f56,69
f57,68
f58,67
f59,66
f60,66
f61,65
f62,65
f63,64
f64,64
f65,64
f66,64
f67,63
f68,63
f69,62
f70,62
f71,62
f72,61
f73,61
f74,60
f75,60
f76,60
f77,59
f78,59
f79,58
f80,58
f81,58
f82,57
f83,56
f84,56
f85,55
f86,54
f87,53
f88,53
f89,52
f90,52
f91,52
f92,52
f93,52
f94,51
f95,51
f96,51
f97,50
f98,50
f99,50
f100,49
f101,49
f102,47
f103,47
f104,46
f105,46
f106,45
f107,44
f108,44
f109,44
f110,44
f111,43
f112,43
f113,42
f114,42
f115,42
f116,42
f117,41
f118,41
f119,41
f120,41
f121,40
f122,40
f123,40
f124,40
f125,40
f126,39
f127,39
f128,39
f129,39
f130,37
f131,36
f132,35
f133,35
f134,34
f135,34
f136,33
f137,33
f138,33
f139,32
f140,32
f141,32
f142,32
f143,31
f144,30
f145,30
f146,29
f147,29
f148,28
f149,27
f150,27
f151,26
f152,26
f153,26
f154,26
f155,25
f156,25
f157,25
f158,24
f159,24
f160,24
f161,23
f162,23
f163,23
f164,22
f165,21
f166,21
f167,21
f168,19
f169,18
f170,18
f171,18
f172,17
f173,17
f174,16
f175,16
f176,15
f177,14
f178,14
f179,14
f180,13
f181,12
f182,11
f183,11
f184,10
f185,9
f186,7
f187,7
f188,7
f189,7
f190,7
f191,7
f192,6
f193,5
f194,4
f195,4
f196,3
f197,2
f198,2
f199,1
f200,1
