f1,100
f2,100
f3,100
f4,100
f5,100
f6,100
f7,100
f8,100
f9,100
f10,99
f11,99
f12,99
f13,99
f14,99
f15,99
f16,99
f17,98
f18,98
f19,98
f20,98
f21,98
f22,98
f23,98
f24,97
f25,97
f26,97
f27,97
f28,97
f29,97
f30,97
f31,97
f32,96
f33,96
f34,96
f35,96
f36,96
f37,95
f38,95
f39,95
f40,95
f41,95
f42,95
f43,94
f44,94
f45,94
f46,94
f47,94
f48,94
f49,94
f50,94
f51,94
f52,94
f53,94
f54,93
f55,93
f56,93
f57,92
f58,92
f59,92
f60,92
f61,92
f62,92
f63,92
f64,92
f65,92
f66,92
f67,92
f68,92
f69,92
f70,91
f71,91
f72,91
f73,91
f74,91
f75,91
f76,91
f77,91
f78,91
f79,90
f80,90
f81,90
f82,90
f83,90
f84,89
f85,89
f86,88
f87,88
f88,88
f89,88
f90,88
f91,88
f92,87
f93,87
f94,87
f95,87
f96,87
f97,87
f98,87
f99,86
f100,86
f101,86
f102,86
f103,86
f104,85
f105,85
f106,85
f107,85
f108,85
f109,85
f110,85
f111,84
f112,84
f113,83
f114,83
f115,83
f116,83
f117,83
f118,83
f119,83
f120,83
f121,82
f122,82
f123,82
f124,82
f125,82
f126,82
f127,82
f128,82
f129,82
f130,82
f131,81
f132,81
f133,81
f134,81
f135,81
f136,81
f137,80
f138,80
f139,80
f140,80
f141,80
f142,80
f143,80
f144,80
f145,80
f146,80
f147,80
f148,79
f149,79
f150,79
f151,79
f152,79
f153,79
f154,78
f155,78
f156,78
f157,78
f158,78
f159,78
f160,78
f161,77
f162,77
f163,76
f164,76
f165,76
f166,76
f167,76
f168,76
f169,76
f170,76
f171,76
f172,75
f173,75
f174,75
f175,75
f176,75
f177,75
f178,75
f179,75
f180,75
f181,75
f182,75
f183,74
f184,74
f185,74
f186,74
f187,74
f188,74
f189,74
f190,74
f191,74
f192,74
f193,73
f194,73
f195,73
f196,73
f197,73
f198,73
f199,73
f200,73
f201,73
f202,72
f203,72
f204,72
f205,72
f206,72
f207,72
f208,72
f209,71
f210,71
f211,71
f212,71
f213,71
f214,71
f215,71
f216,70
f217,70
f218,70
f219,70
f220,70
f221,70
f222,70
f223,70
f224,70
f225,70
f226,69
f227,69
f228,69
f229,68
f230,68
f231,68
f232,67
f233,67
f234,67
f235,67
f236,67
f237,67
f238,67
f239,67
f240,67
f241,66
f242,66
f243,66
f244,66
f245,65
f246,65
f247,65
f248,65
f249,65
f250,65
f251,65
f252,64
f253,64
f254,64
f255,64
f256,64
f257,64
f258,64
f259,63
f260,63
f261,63
f262,63
f263,63
f264,63
f265,63
f266,63
f267,63
f268,62
f269,62
f270,62
f271,62
f272,62
f273,62
f274,61
f275,61
f276,61
f277,61
f278,61
f279,61
f280,61
f281,61
f282,61
f283,61
f284,60
f285,60
f286,60
f287,60
f288,60
f289,60
f290,59
f291,59
f292,59
f293,59
f294,59
f295,59
f296,58
f297,58
f298,58
f299,58
f300,58
f301,58
f302,58
f303,58
f304,57
f305,57
f306,57
f307,57
f308,57
f309,57
f310,57
f311,57
f312,57
f313,56
f314,56
f315,56
f316,56
f317,56
f318,56
f319,55
f320,55
f321,55
f322,55
f323,55
f324,55
f325,54
f326,54
f327,54
f328,54
f329,54
f330,54
f331,54
f332,54
f333,54
f334,54
f335,54
f336,53
f337,53
f338,53
f339,53
f340,53
f341,52
f342,52
f343,52
f344,52
f345,52
f346,51
f347,51
f348,51
f349,51
f350,51
f351,51
f352,51
f353,51
f354,51
f355,50
f356,50
f357,50
f358,50
f359,50
f360,50
f361,50
f362,50
f363,50
f364,50
f365,49
f366,49
f367,49
f368,49
f369,49
f370,48
f371,48
f372,48
f373,48
f374,48
f375,48
f376,48
f377,48
f378,47
f379,47
f380,47
f381,47
f382,47
f383,47
f384,47
f385,46
f386,46
f387,46
f388,46
f389,46
f390,46
f391,46
f392,46
f393,46
f394,46
f395,46
f396,45
f397,45
f398,45
f399,45
f400,45
f401,45
f402,45
f403,45
f404,45
f405,45
f406,45
f407,44
f408,44
f409,44
f410,44
f411,44
f412,44
f413,44
f414,44
f415,43
f416,43
f417,43
f418,43
f419,42
f420,42
f421,42
f422,42
f423,42
f424,41
f425,41
f426,41
f427,41
f428,40
f429,40
f430,40
f431,40
f432,40
f433,39
f434,39
f435,39
f436,39
f437,39
f438,39
f439,39
f440,39
f441,39
f442,39
f443,39
f444,38
f445,38
f446,38
f447,38
f448,38
f449,38
f450,38
f451,37
f452,37
f453,37
f454,37
f455,37
f456,37
f457,37
f458,37
f459,36
f460,36
f461,36
f462,36
f463,35
f464,35
f465,35
f466,35
f467,35
f468,35
f469,35
f470,35
f471,35
f472,35
f473,34
f474,34
f475,34
f476,34
f477,34
f478,34
f479,34
f480,34
f481,33
f482,33
f483,33
f484,33
f485,33
f486,32
f487,32
f488,32
f489,32
f490,32
f491,32
f492,31
f493,31
f494,31
f495,31
f496,31
f497,30
f498,30
f499,30
f500,30
