f1,100
f2,100
f3,100
f4,100
f5,100
f6,100
f7,100
f8,99
f9,99
f10,99
f11,99
f12,99
f13,99
f14,99
f15,98
f16,98
f17,98
f18,98
f19,98
f20,98
f21,97
f22,97
f23,97
f24,97
f25,96
f26,96
f27,96
f28,96
f29,96
f30,96
f31,96
f32,95
f33,95
f34,94
f35,94
f36,94
f37,94
f38,94
f39,94
f40,94
f41,94
f42,94
f43,94
f44,93
f45,93
f46,93
f47,93
f48,93
f49,93
f50,93
f51,93
f52,93
f53,93
f54,93
f55,93
f56,93
f57,92
f58,92
f59,92
f60,92
f61,92
f62,92
f63,92
f64,91
f65,91
f66,91
f67,91
f68,91
f69,91
f70,91
f71,90
f72,90
f73,90
f74,90
f75,90
f76,90
f77,89
f78,89
f79,89
f80,89
f81,89
f82,88
f83,88
f84,88
f85,88
f86,88
f87,88
f88,88
f89,88
f90,87
f91,87
f92,87
f93,87
f94,87
f95,87
f96,87
f97,86
f98,86
f99,86
f100,86
f101,86
f102,86
f103,86
f104,86
f105,86
f106,85
f107,85
f108,85
f109,85
f110,85
f111,85
f112,84
f113,84
f114,84
f115,83
f116,83
f117,83
f118,83
f119,83
f120,83
f121,82
f122,82
f123,82
f124,82
f125,82
f126,82
f127,82
f128,82
f129,82
f130,81
f131,81
f132,81
f133,81
f134,81
f135,80
f136,80
f137,80
f138,80
f139,80
f140,80
f141,80
f142,80
f143,80
f144,79
f145,79
f146,79
f147,79
f148,79
f149,79
f150,79
f151,78
f152,78
f153,78
f154,78
f155,77
f156,77
f157,77
f158,77
f159,77
f160,76
f161,76
f162,76
f163,76
f164,76
f165,76
f166,76
f167,76
f168,75
f169,75
f170,75
f171,75
f172,75
f173,75
f174,75
f175,75
f176,75
f177,74
f178,74
f179,74
f180,74
f181,74
f182,74
f183,74
f184,74
f185,73
f186,73
f187,73
f188,73
f189,73
f190,73
f191,73
f192,73
f193,73
f194,73
f195,73
f196,73
f197,73
f198,72
f199,72
f200,72
f201,72
f202,72
f203,71
f204,71
f205,71
f206,71
f207,71
f208,71
f209,71
f210,71
f211,70
f212,70
f213,70
f214,70
f215,70
f216,69
f217,69
f218,69
f219,69
f220,69
f221,69
f222,69
f223,69
f224,69
f225,68
f226,68
f227,68
f228,68
f229,68
f230,68
f231,68
f232,68
f233,68
f234,68
f235,67
f236,67
f237,67
f238,67
f239,66
f240,66
f241,66
f242,66
f243,66
f244,66
f245,66
f246,66
f247,65
f248,65
f249,65
f250,65
f251,65
f252,65
f253,65
f254,65
f255,64
f256,64
f257,64
f258,64
f259,64
f260,64
f261,64
f262,63
f263,63
f264,63
f265,63
f266,63
f267,63
f268,63
f269,62
f270,62
f271,62
f272,62
f273,62
f274,62
f275,62
f276,61
f277,61
f278,61
f279,61
f280,61
f281,61
f282,60
f283,60
f284,60
f285,60
f286,60
f287,60
f288,59
f289,59
f290,59
f291,59
f292,59
f293,59
f294,59
f295,58
f296,58
f297,58
f298,58
f299,58
f300,58
f301,57
f302,57
f303,57
f304,57
f305,57
f306,56
f307,56
f308,56
f309,56
f310,56
f311,56
f312,56
f313,56
f314,55
f315,55
f316,55
f317,55
f318,55
f319,55
f320,55
f321,55
f322,55
f323,55
f324,55
f325,54
f326,54
f327,54
f328,54
f329,54
f330,54
f331,54
f332,54
f333,54
f334,53
f335,53
f336,53
f337,52
f338,52
f339,52
f340,52
f341,52
f342,52
f343,51
f344,51
f345,51
f346,51
f347,51
f348,51
f349,51
f350,51
f351,51
f352,51
f353,50
f354,50
f355,50
f356,50
f357,50
f358,50
f359,49
f360,49
f361,49
f362,49
f363,49
f364,49
f365,49
f366,49
f367,49
f368,49
f369,48
f370,48
f371,48
f372,48
f373,48
f374,48
f375,47
f376,47
f377,46
f378,46
f379,46
f380,46
f381,45
f382,45
f383,45
f384,45
f385,45
f386,45
f387,45
f388,45
f389,45
f390,45
f391,45
f392,45
f393,45
f394,45
f395,45
f396,44
f397,44
f398,44
f399,44
f400,44
f401,44
f402,44
f403,43
f404,43
f405,43
f406,43
f407,43
f408,43
f409,43
f410,43
f411,43
f412,42
f413,42
f414,42
f415,42
f416,42
f417,41
f418,41
f419,41
f420,41
f421,41
f422,41
f423,41
f424,40
f425,40
f426,40
f427,40
f428,40
f429,40
f430,40
f431,40
f432,39
f433,39
f434,39
f435,39
f436,38
f437,38
f438,38
f439,38
f440,37
f441,37
f442,37
f443,37
f444,37
f445,37
f446,37
f447,36
f448,36
f449,36
f450,36
f451,36
f452,36
f453,36
f454,36
f455,35
f456,35
f457,35
f458,35
f459,35
f460,35
f461,35
f462,35
f463,34
f464,34
f465,34
f466,34
f467,34
f468,34
f469,34
f470,34
f471,34
f472,33
f473,33
f474,33
f475,33
f476,33
f477,32
f478,32
f479,32
f480,32
f481,32
f482,32
f483,32
f484,32
f485,32
f486,31
f487,31
f488,31
f489,31
f490,31
f491,31
f492,31
f493,31
f494,31
f495,31
f496,31
f497,31
f498,31
f499,30
f500,30
