f1,34992
f2,34948
f3,34868
f4,34591
f5,34582
f6,34127
f7,34077
f8,34055
f9,34007
f10,34004
f11,33990
f12,33918
f13,33813
f14,33780
f15,33756
f16,33744
f17,33700
f18,33659
f19,33496
f20,33484
f21,33443
f22,33428
f23,33369
f24,33354
f25,33347
f26,33191
f27,33185
f28,33162
f29,33110
f30,32988
f31,32968
f32,32879
f33,32846
f34,32797
f35,32708
f36,32656
f37,32584
f38,32486
f39,32466
f40,32456
f41,32440
f42,32390
f43,32373
f44,32353
f45,32352
f46,32282
f47,32187
f48,32111
f49,32097
f50,32084
f51,32017
f52,31990
f53,31917
f54,31880
f55,31817
f56,31752
f57,31540
f58,31528
f59,31471
f60,31309
f61,31267
f62,31232
f63,31204
f64,30773
f65,30703
f66,30552
f67,30549
f68,30515
f69,30305
f70,30221
f71,30162
f72,30115
f73,30107
f74,30072
f75,30010
f76,29972
f77,29704
f78,29550
f79,29547
f80,29547
f81,29457
f82,29418
f83,29325
f84,29226
f85,29155
f86,29034
f87,28859
f88,28837
f89,28652
f90,28535
f91,28502
f92,28423
f93,28421
f94,28388
f95,28386
f96,28348
f97,27930
f98,27919
f99,27793
f100,27703
f101,27669
f102,27365
f103,27266
f104,27096
f105,26928
f106,26868
f107,26848
f108,26677
f109,26676
f110,26673
f111,26658
f112,26559
f113,26507
f114,26476
f115,26424
f116,26421
f117,26320
f118,26251
f119,26224
f120,26214
f121,26128
f122,25943
f123,25900
f124,25879
f125,25852
f126,25821
f127,25720
f128,25655
f129,25625
f130,25495
f131,25455
f132,25174
f133,25150
f134,25104
f135,25028
f136,24917
f137,24898
f138,24860
f139,24813
f140,24682
f141,24659
f142,24475
f143,24370
f144,24301
f145,24283
f146,24273
f147,24251
f148,24230
f149,24199
f150,24088
f151,24086
f152,24084
f153,24023
f154,23947
f155,23872
f156,23736
f157,23725
f158,23609
f159,23562
f160,23515
f161,23453
f162,23414
f163,23235
f164,23078
f165,23036
f166,22937
f167,22932
f168,22897
f169,22826
f170,22680
f171,22664
f172,22646
f173,22523
f174,22404
f175,22287
f176,22240
f177,22151
f178,21978
f179,21963
f180,21921
f181,21866
f182,21747
f183,21655
f184,21560
f185,21464
f186,21403
f187,21046
f188,21041
f189,21020
f190,20796
f191,20778
f192,20774
f193,20622
f194,20603
f195,20410
f196,20371
f197,20248
f198,20236
f199,20146
f200,20091
