f1,99
f2,99
f3,98
f4,98
f5,97
f6,97
f7,97
f8,96
f9,96
f10,96
f11,96
f12,95
f13,95
f14,95
f15,94
f16,94
f17,93
f18,93
f19,92
f20,92
f21,91
f22,91
f23,91
f24,91
f25,91
f26,90
f27,89
f28,89
f29,89
f30,88
f31,88
f32,87
f33,87
f34,87
f35,86
f36,86
f37,86
f38,86
f39,86
f40,86
f41,86
f42,84
f43,84
f44,83
f45,82
f46,82
f47,82
f48,82
f49,81
f50,81
f51,81
f52,81
f53,80
f54,80
f55,80
f56,79
f57,79
f58,79
f59,79
f60,78
f61,78
f62,78
f63,78
f64,77
f65,77
f66,77
f67,77
f68,77
f69,76
f70,76
f71,75
f72,75
f73,75
f74,75
f75,74
f76,74
f77,74
f78,73
f79,72
f80,72
f81,72
f82,72
f83,72
f84,72
f85,72
f86,71
f87,71
f88,70
f89,70
f90,70
f91,69
f92,69
f93,69
f94,69
f95,69
f96,68
f97,68
f98,68
f99,68
f100,67
f101,67
f102,67
f103,67
f104,67
f105,67
f106,65
f107,65
f108,64
f109,63
f110,63
f111,62
f112,62
f113,62
f114,62
f115,62
f116,61
f117,61
f118,61
f119,60
f120,60
f121,59
f122,58
f123,57
f124,57
f125,56
f126,55
f127,55
f128,55
f129,55
f130,53
f131,53
f132,52
f133,52
f134,52
f135,52
f136,51
f137,51
f138,51
f139,51
f140,50
f141,50
f142,50
f143,49
f144,49
f145,49
f146,48
f147,48
f148,48
f149,48
f150,47
f151,47
f152,46
f153,45
f154,45
f155,45
f156,44
f157,44
f158,44
f159,44
f160,44
f161,43
f162,43
f163,43
f164,43
f165,42
f166,42
f167,42
f168,42
f169,42
f170,42
f171,41
f172,40
f173,40
f174,39
f175,38
f176,38
f177,38
f178,37
f179,37
f180,36
f181,36
f182,36
f183,36
f184,36
f185,35
f186,35
f187,35
f188,34
f189,34
f190,33
f191,33
f192,33
f193,32
f194,32
f195,32
f196,31
f197,31
f198,31
f199,31
f200,30
