f1,97
f2,97
f3,97
f4,96
f5,96
f6,95
f7,94
f8,94
f9,94
f10,90
f11,89
f12,86
f13,85
f14,84
f15,83
f16,79
f17,78
f18,78
f19,78
f20,77
f21,77
f22,77
f23,76
f24,76
f25,75
f26,75
f27,74
f28,74
f29,72
f30,72
f31,71
f32,71
f33,70
f34,69
f35,69
f36,67
f37,67
f38,66
f39,66
f40,66
f41,66
f42,65
f43,65
f44,64
f45,63
f46,63
f47,62
f48,62
f49,61
f50,60
f51,59
f52,59
f53,57
f54,56
f55,56
f56,55
f57,53
f58,53
f59,52
f60,52
f61,51
f62,51
f63,51
f64,50
f65,50
f66,49
f67,49
f68,49
f69,49
f70,48
f71,48
f72,47
f73,47
f74,45
f75,43
f76,40
f77,39
f78,37
f79,37
f80,35
f81,34
f82,33
f83,33
f84,32
f85,32
f86,31
f87,30
f88,29
f89,28
f90,28
f91,28
f92,27
f93,27
f94,27
f95,25
f96,24
f97,24
f98,23
f99,23
f100,22
