f1,100
f2,99
f3,98
f4,97
f5,97
f6,96
f7,95
f8,95
f9,93
f10,93
f11,93
f12,93
f13,91
f14,91
f15,90
f16,89
f17,89
f18,89
f19,89
f20,89
f21,89
f22,88
f23,88
f24,87
f25,86
f26,84
f27,84
f28,81
f29,80
f30,79
f31,78
f32,78
f33,76
f34,75
f35,74
f36,72
f37,72
f38,71
f39,71
f40,70
f41,69
f42,69
f43,66
f44,66
f45,63
f46,63
f47,62
f48,62
f49,61
f50,60
f51,59
f52,59
f53,57
f54,57
f55,55
f56,55
f57,55
f58,54
f59,54
f60,54
f61,53
f62,53
f63,52
f64,52
f65,51
f66,50
f67,50
f68,50
f69,49
f70,49
f71,48
f72,47
f73,47
f74,41
f75,40
f76,40
f77,39
f78,38
f79,36
f80,35
f81,34
f82,33
f83,33
f84,32
f85,31
f86,31
f87,31
f88,31
f89,30
f90,30
f91,28
f92,27
f93,24
f94,23
f95,23
f96,22
f97,21
f98,20
f99,20
f100,20
