f1,100
f2,99
f3,99
f4,99
f5,97
f6,97
f7,96
f8,96
f9,95
f10,94
f11,94
f12,93
f13,93
f14,92
f15,91
f16,91
f17,90
f18,89
f19,88
f20,88
f21,87
f22,87
f23,86
f24,85
f25,84
f26,83
f27,83
f28,83
f29,82
f30,82
f31,78
f32,75
f33,75
f34,73
f35,73
f36,72
f37,72
f38,70
f39,69
f40,69
f41,67
f42,67
f43,65
f44,65
f45,63
f46,61
f47,61
f48,60
f49,59
f50,58
f51,58
f52,58
f53,58
f54,57
f55,57
f56,57
f57,55
f58,54
f59,54
f60,54
f61,52
f62,52
f63,52
f64,51
f65,48
f66,47
f67,47
f68,47
f69,46
f70,45
f71,45
f72,45
f73,44
f74,42
f75,41
f76,40
f77,37
f78,35
f79,34
f80,31
f81,30
f82,29
f83,27
f84,26
f85,26
f86,26
f87,25
f88,25
f89,25
f90,24
f91,24
f92,24
f93,24
f94,23
f95,23
f96,23
f97,23
f98,23
f99,22
f100,20
